week,deviceCategory,medium,sessions,searchSessions,avgTimeOnPage,bounceRate,pageviewsPerSession,goal1Completions,avgPageLoadTime
14,mobile,social_shop,169,0,0,100,1,0,0
14,mobile,videofriends,169,0,0,100,1,0,0
14,mobile,website,93204,39751,51.0503584,18.87472641,4.805802326,169,1.794531034
14,mobile,weekly,677,0,0,100,1,0,0
14,tablet,(none),48040,18438,70.04739901,28.51998335,5.172502082,169,6.425722906
14,tablet,buyer_m_home_accents,169,0,0,100,1,0,0
14,tablet,coupon,677,0,0,100,1,0,0
14,tablet,cpc,56497,23174,70.59638277,20.95863497,4.074871232,0,2.315298486
14,tablet,crafts_projectsheet,169,0,0,100,1,0,0
14,tablet,email,50577,7612,79.44373427,40.46898788,3.183957135,0,2.179168473
14,tablet,ipad,507,0,0,100,1,0,0
14,tablet,online,677,0,0,100,1,0,0
14,tablet,online-breakingnews,169,0,0,100,1,0,0
14,tablet,online-news,507,0,4.976470588,66.66666667,1.33530572,0,0
14,tablet,organic,76458,29433,69.14177772,23.45078344,4.977844045,338,5.67816568
14,tablet,project_sheet,169,0,0,100,1,0,0
14,tablet,projectsheet,169,0,0,100,1,0,0
14,tablet,referral,2537,677,63.17510159,46.66929444,2.067008277,0,0
14,tablet,website,13025,6935,66.94229477,9.090211132,6.59731286,0,0
13,desktop,(none),94050,40935,60.08434991,14.20839979,5.832706007,1522,1.523135087
13,desktop,(not set),169,0,172.1538462,0,2,0,0
13,desktop,buyer,169,169,21.39361702,0,6.00591716,0,0
13,desktop,buyer_impulse,169,169,29.39243499,0,6.00591716,0,0
13,desktop,cpc,82209,37890,59.80253042,10.28841124,4.477356494,677,5.958420118
13,desktop,digitalcreative,338,0,9.00591716,50,1.5,0,0
13,desktop,email,41781,10488,69.21573424,26.31578947,4.919030181,1015,3.154476349
13,desktop,floral,169,0,0,100,1,0,0
13,desktop,mobile,338,0,1,50,1.5,0,0
13,desktop,online,2876,0,19.21775148,70.58414465,1.293810848,0,0
13,desktop,online-hp,169,0,0,100,1,0,0
13,desktop,online-news,507,0,0,100,1,0,0
13,desktop,online-wichitafalls-onlines,169,0,0,100,1,0,0
13,desktop,organic,238169,107582,65.52263027,17.68450134,5.385646327,3383,3.602699735
13,desktop,re-direct,169,0,0,100,1,0,0
13,desktop,referral,17423,5244,63.80697428,27.18245997,5.98054296,169,5.610106509
13,desktop,social,338,0,25.85973207,0,8.50887574,0,0
13,desktop,website,7274,3214,64.71818266,16.2771515,3.95325818,0,0
13,mobile,(none),281810,65632,60.81725218,35.23402292,3.474795075,846,3.964250818
13,mobile,app,169,0,0,100,1,0,0
13,mobile,buyer,507,169,19.98818316,66.66666667,2.33530572,0,0
13,mobile,buyer_impulse,338,0,0,100,1,0,0
13,mobile,buyer_m_home_accents,169,0,0,100,1,0,0
13,mobile,cpc,431512,47871,88.73841223,63.6612655,2.015285786,507,8.354647986
13,mobile,easter2016,169,0,0,100,1,0,0
13,mobile,email,84069,10657,78.71505166,45.07012097,3.024158727,338,5.129970983
13,mobile,home accents steve,169,0,0,100,1,0,0
13,mobile,jewelry,169,0,0,100,1,0,0
13,mobile,like2buy,1184,169,60.21565731,28.5472973,1.571790541,0,0
13,mobile,mobile,6766,0,86.92152466,84.99852202,1.725096069,0,0
13,mobile,mobile-abilene,169,0,0,100,1,0,0
13,mobile,mobile-app,1353,0,9.997635934,75.01847746,1.625277162,0,0
13,mobile,mobile-dispatchapp,169,0,0,100,1,0,0
13,mobile,mobile-grandrapids,338,0,0,100,1,0,0
13,mobile,mobile-iphoneapp,507,0,902.4882353,66.66666667,1.33530572,0,0
13,mobile,mobile-knoxville,169,0,0,100,1,0,0
13,mobile,mobile-site,1015,0,0,100,1,0,0
13,mobile,mobile300x250,169,0,30.0295858,0,2,0,0
13,mobile,online,338,0,0,100,1,0,0
13,mobile,online-news,169,0,0,100,1,0,0
13,mobile,organic,438278,82885,73.62582927,44.26870616,2.936702276,1184,4.265889342
13,mobile,project_sheet,338,0,0,100,1,0,0
13,mobile,projectsheet,338,0,46.47415066,50,3.00295858,0,0
13,mobile,referral,23682,2876,66.57671605,54.28595558,2.835655772,507,5.432940828
13,mobile,videofriends,169,0,0,100,1,0,0
13,mobile,website,59373,20468,61.51434178,20.79733212,4.977211864,169,3.406671395
13,tablet,(none),34846,16915,78.29108047,30.09814613,5.703839752,507,4.600135894
13,tablet,buyer,169,0,0,100,1,0,0
13,tablet,cpc,39075,17930,84.20750533,20.34548944,4.796493922,677,4.871972222
13,tablet,email,18438,4229,62.94471245,43.11747478,3.293524243,338,0
13,tablet,fabric,169,0,0,100,1,0,0
13,tablet,floral,169,169,0,0,1,0,0
13,tablet,home accents steve,169,169,29.30314961,0,4.00591716,0,0
13,tablet,jewelry,169,0,0,0,1,0,0
13,tablet,like2buy,169,0,0,0,1,0,0
13,tablet,mobile,169,0,0,100,1,0,0
13,tablet,online,1015,0,21.01972387,83.34975369,1.499507389,0,0
13,tablet,online-av,169,0,0,100,1,0,0
13,tablet,online-news,169,0,0,100,1,0,0
13,tablet,organic,51592,19622,70.9666508,27.21352148,5.186870057,507,4.047861084
13,tablet,referral,1353,507,57.44646376,12.49076127,4.375461936,0,0
13,tablet,social_shop,169,169,0,0,1,0,0
13,tablet,tablet,338,0,29.79196217,50,3.50295858,0,0
13,tablet,website,6766,3721,49.58247363,15.00147798,6.100206917,0,0
12,desktop,(none),89144,42458,71.34612674,15.17993359,5.597729516,1692,0
12,desktop,affiliate,7443,3383,56.21298242,20.44874379,7.84065565,846,0
12,desktop,buyer_donna_home_accents,169,0,0,100,1,0,0
12,desktop,cpc,124328,60895,64.1139357,12.38096004,4.912931922,1692,0
12,desktop,email,44318,10995,91.09825011,27.48093326,3.942777201,338,0
12,desktop,jfritz,169,0,76.58464567,0,4.00591716,0,0
12,desktop,jvoekel,169,169,13.01183432,0,2,0,0
12,desktop,newsonline,1353,0,68.46085672,75.01847746,1.500369549,0,0
12,desktop,organic,210935,99970,74.02041438,18.68490293,5.615876929,1522,5.05722104
12,desktop,project_sheet,338,0,15.46902655,50,2.00295858,0,0
12,desktop,referral,12010,4736,43.72008628,26.76103247,5.154870941,338,0
12,desktop,social,169,169,218.1255539,0,5.00591716,0,0
12,desktop,weekly,677,169,228.1688568,24.96307238,3.248153619,0,0
12,mobile,(none),204845,71890,68.11244886,29.39734922,3.729156191,1015,0
12,mobile,(not set),338,0,63.82857143,0,7.00591716,0,0
12,mobile,affiliate,24358,2030,76.88971478,63.88866081,2.180556696,0,0
12,mobile,banners,10149,1692,81.71707259,63.33628929,2.666765199,0,0
12,mobile,bdearden,169,169,10.74446086,0,5.00591716,0,0
12,mobile,buyer_home_accents_steve,338,169,55.16256158,50,4.00295858,0,0
12,mobile,buyer_large_seasons,338,0,0,100,1,0,0
12,mobile,cpc,473462,100647,65.53672262,53.41188944,2.94533669,1692,5.523023669
12,mobile,email,98955,18269,71.05697593,46.32509727,3.887181042,338,0
12,mobile,home decor,338,169,27.44247788,0,2.00295858,0,0
12,mobile,jsanders,169,0,0,100,1,0,0
12,mobile,jvoekel,1184,169,26.28716216,71.4527027,2,0,0
12,mobile,like2buy,1353,338,44.76492117,12.49076127,3.625277162,0,0
12,mobile,newsonline,2368,0,64.19453829,64.27364865,2.5,0,0
12,mobile,organic,317333,100139,72.10827881,34.64814564,3.959484201,1522,0
12,mobile,project_sheet,338,0,0,100,1,0,0
12,mobile,referral,23005,4905,73.16517096,35.29232775,4.845555314,846,0
12,mobile,shoponline,16746,8458,84.27543398,23.2353995,4.333393049,169,0
12,mobile,social,2199,507,43.10771757,23.05593452,2.384720327,0,0
12,mobile,weekly,677,169,20.84169369,24.96307238,8.744460857,0,0
12,tablet,(none),27234,10995,84.19554278,26.70926048,3.670779173,0,0
12,tablet,(not set),169,0,50.32906404,0,7.00591716,0,0
12,tablet,affiliate,507,169,27.83152709,33.33333333,3.001972387,0,0
12,tablet,banners,169,169,31.96653543,0,4.00591716,0,0
12,tablet,buyer_donna_home_accents,169,169,183.6223886,0,16.01183432,0,0
12,tablet,cpc,36030,13871,77.41860957,24.41298918,4.661948376,507,0
12,tablet,email,25881,7274,86.17883977,28.10556006,3.718905761,169,0
12,tablet,jvoekel,338,169,18.01775148,50,1.5,0,0
12,tablet,newsonline,846,0,0,100,1,0,0
12,tablet,organic,59373,25711,79.93478198,24.78567699,4.444444444,169,0
12,tablet,referral,2706,0,33.49753695,87.50923873,1.375092387,0,0
12,tablet,shoponline,1015,677,82.57685811,16.65024631,7.999014778,0,0
12,tablet,social,338,0,0,50,0.5,0,0
11,desktop,(none),154099,64786,77.54248158,15.58738214,5.277724061,2030,2.596774003
11,desktop,affiliate,11672,2706,73.32052448,28.98389308,4.391192598,507,0
11,desktop,buyer_donna_home_accents,169,0,0,100,1,0,0
11,desktop,buyer_home_accents_donna,169,0,33.39125296,0,6.00591716,0,0
11,desktop,buyer_home_accents_steve,169,0,22.02071006,0,3,0,0
11,desktop,buyer_home_acents_donna,169,0,0,0,1,0,0
11,desktop,cpc,203323,97263,64.25262623,9.567535399,5.127285157,1353,1.108447418
11,desktop,email,88975,19622,78.79481807,28.32705816,3.20341669,338,0
11,desktop,jvoekel,338,0,0,100,1,0,0
11,desktop,like2buy,338,169,8.00591716,50,1.5,0,0
11,desktop,newsonline,2199,0,70.01773982,53.84265575,1.692132788,0,0
11,desktop,organic,333064,150378,66.47524767,18.53727812,5.407822521,5244,2.778643026
11,desktop,project_sheet,169,0,45.24679803,0,13.01183432,0,0
11,desktop,referral,19453,5920,73.19073561,29.56356346,4.426001131,507,0
11,desktop,social,846,169,1708.556213,59.92907801,1.199763593,0,0
11,desktop,weekly,846,338,37.03353057,19.97635934,1.59929078,0,0
11,mobile,(none),380596,126358,60.19251229,29.15558755,3.880001366,1522,0
11,mobile,affiliate,72060,6259,73.77109191,59.38939772,2.720635581,507,0
11,mobile,banners,26726,4736,65.22364353,46.2022001,3.196250842,0,0
11,mobile,buyer_fabric,169,0,0,100,1,0,0
11,mobile,buyer_frames,507,0,0,100,1,0,0
11,mobile,buyer_home_accents,169,0,0,100,1,0,0
11,mobile,buyer_home_accents_steve,169,0,0,100,1,0,0
11,mobile,buyer_jewelry_ps,169,0,0,100,1,0,0
11,mobile,cpc,994287,168308,70.5496006,58.59133228,2.504592738,1522,3.268892171
11,mobile,email,202985,34677,78.43100816,50.75005542,3.197492426,338,0
11,mobile,homeaccentsw,169,0,0,100,1,0,0
11,mobile,jvoekel,2876,169,96.57908352,70.58414465,1.940890125,0,0
11,mobile,like2buy,2368,507,64.19333333,21.41047297,4.357263514,0,0
11,mobile,"media connect partners, llc",338,0,0,100,1,0,0
11,mobile,newsonline,8627,169,143.5247598,80.3871566,1.137243538,0,0
11,mobile,organic,629083,172537,67.98383189,37.10670929,3.57354276,1353,5.87475712
11,mobile,project_sheet,338,0,0,100,1,0,0
11,mobile,referral,30955,5413,58.63613031,36.06525602,4.338814408,677,0
11,mobile,shoponline,33492,16408,67.65992225,21.21103547,4.712199928,169,6.276710059
11,mobile,social,3045,169,23.06028369,55.56650246,1.722167488,0,0
11,mobile,wearables,169,169,30.0295858,0,2,0,0
11,mobile,weekly,507,0,0,33.33333333,1,0,0
11,tablet,(none),51761,24189,64.56713555,20.26235969,5.153609861,846,0
11,tablet,(not set),169,0,0,0,0,0,0
11,tablet,affiliate,2030,1184,31.21884606,8.325123153,5.166502463,0,0
11,tablet,banners,507,507,51.59601182,0,3.67061144,0,0
11,tablet,buyer_frames,169,0,0,100,1,0,0
11,tablet,cpc,58696,23682,72.52509026,20.46136023,4.049015265,338,0
11,tablet,email,50577,10657,93.12976225,44.81681397,3.451509579,507,0
11,tablet,jvoekel,507,0,91.57446809,0,2.668639053,0,0
11,tablet,new_website,169,0,0,100,1,0,0
11,tablet,newsonline,846,169,226.4478495,59.92907801,3.19858156,0,0
11,tablet,organic,99293,42796,72.69252725,20.27232534,5.286223601,2030,0
11,tablet,referral,4567,507,67.87267353,48.14977009,2.962995402,0,0
11,tablet,shoponline,507,169,153.6843658,0,1.668639053,0,0
11,tablet,social,338,0,67.0591716,50,1.5,0,0
11,tablet,weekly,338,169,42.28842905,50,8.00591716,0,0
10,desktop,(none),145134,68507,73.32119489,16.08375708,5.461538992,3383,0
10,desktop,(not set),169,0,0,100,1,0,0
10,desktop,affiliate,17254,8289,62.53738327,12.74487075,6.960646807,1522,0
10,desktop,buyer_donna_home_accents,338,169,30.73264402,0,3.00295858,0,0
10,desktop,buyer_floral,169,0,0,100,1,0,0
10,desktop,buyer_home_accents,169,0,0,100,1,0,0
10,desktop,buyer_wearables,169,169,33.99704433,0,7.00591716,0,0
10,desktop,cpc,199771,94895,60.69118618,10.24573136,4.851815329,2876,1.623356974
10,desktop,email,114179,26726,98.57045476,30.81477329,4.072587779,1184,0
10,desktop,header,169,0,0,0,1,0,0
10,desktop,newsonline,2537,169,28.83152709,73.35435554,1.400078833,0,0
10,desktop,organic,367233,171522,70.23175611,16.49007578,6.063567272,5244,4.261742188
10,desktop,referral,25881,11164,69.60238584,21.5679456,6.08484989,846,0
10,desktop,social,1015,169,53.08221386,49.95073892,2.833497537,0,0
10,desktop,weekly,677,0,168.6535239,0,3.99704579,0,0
10,mobile,(none),404954,134139,65.52365751,30.95240447,4.195076478,2368,3.089477318
10,mobile,(not set),338,0,0,100,1,0,0
10,mobile,affiliate,49731,4905,66.5207262,56.80360339,3.299330398,1015,0
10,mobile,banners,20975,6597,65.34913306,37.0965435,5.056448153,169,4.75499211
10,mobile,buyer_donna_home_accents,507,0,740.9852507,66.66666667,1.668639053,0,0
10,mobile,buyer_fabric,169,0,0,0,1,0,0
10,mobile,buyer_home_accents_donna,169,0,0,100,1,0,0
10,mobile,buyer_home_accents_steve,169,0,0,100,1,0,0
10,mobile,buyer_home_acents_donna,338,169,33.08543794,0,6.50591716,0,0
10,mobile,buyer_seasonal_crafts,169,0,0,100,1,0,0
10,mobile,cpc,955550,187592,70.02101384,55.12479724,2.754116477,1692,79.74668981
10,mobile,craft_tip,169,0,42.22599705,0,5.00591716,0,0
10,mobile,email,241213,42627,72.65445069,46.70395045,4.046991663,1522,0
10,mobile,facebook,169,169,0,0,1,0,0
10,mobile,free_shipping_3.11,507,169,18.54218162,66.66666667,4.67061144,0,0
10,mobile,header,846,169,25.260127,0,5.598108747,0,0
10,mobile,like2buy,2876,0,45.68868243,41.16828929,3.058414465,0,0
10,mobile,newsonline,6259,0,204.7857988,91.88368749,1.135005592,0,0
10,mobile,organic,656655,180995,69.55390924,37.42924367,3.714324874,4398,0
10,mobile,printablecoupon1,169,0,3,0,2,0,0
10,mobile,printablecoupon2,169,0,0,100,1,0,0
10,mobile,project_sheet,338,0,0,100,1,0,0
10,mobile,referral,30279,4060,53.56588621,39.66445391,4.234585026,1692,0
10,mobile,shoponline,37552,18099,60.85442081,22.97347678,5.400937367,338,3.598177014
10,mobile,social,4060,507,94.2310141,54.16256158,1.5,0,0
10,mobile,vendor,169,169,0,0,1,0,0
10,mobile,weekly,1861,677,20.2184404,0,4.362708221,0,0
10,tablet,(none),53622,22667,74.96944737,21.76718511,5.028365223,169,2.745163169
10,tablet,affiliate,4736,1184,71.41382856,35.72635135,2.642947635,169,0
10,tablet,banners,338,0,0,100,1,0,0
10,tablet,buyer_donna_home_accents,169,0,0,100,1,0,0
10,tablet,cpc,67831,27910,80.82588775,18.70383748,5.09973316,1015,0
10,tablet,email,56667,10488,94.79614843,45.37208605,3.140275645,846,0
10,tablet,newsonline,677,0,0,100,1,0,0
10,tablet,organic,96925,43134,71.87809731,22.51328347,4.945906629,1353,0
10,tablet,project_sheet,169,0,40.03550296,0,2,0,0
10,tablet,referral,3891,1353,78.06852103,34.77255204,3.651760473,0,0
10,tablet,shoponline,1861,846,73.36754804,0,4.27189683,0,0
10,tablet,social,338,0,0,50,1,0,0
10,tablet,weekly,338,169,0,50,1,0,0
9,desktop,(none),138537,63094,67.92503906,18.07098465,5.113550893,2537,2.008493097
9,desktop,affiliate,14378,4736,55.3773834,27.06217833,6.941229656,846,0
9,desktop,buyer_home_accents_donna,507,0,35.72968981,66.66666667,3.67061144,0,0
9,desktop,buyer_large_seasons,169,0,0,0,1,0,0
9,desktop,cpc,211104,102846,64.35728224,11.45833333,5.180290283,2706,3.726057199
9,desktop,email,96925,22497,82.76646499,29.49393861,4.122166624,1522,7.038902367
9,desktop,like2buy,338,0,57.98463357,50,3.50295858,0,0
9,desktop,newsonline,4060,338,30.07685312,79.16256158,1.541625616,0,0
9,desktop,organic,333741,154099,66.40263382,17.18188655,5.277742321,3891,2.438982266
9,desktop,project sheet,169,0,0,100,1,0,0
9,desktop,referral,19284,6090,64.58141847,35.08608173,3.83322962,338,0
9,desktop,social,1015,169,46.94567627,0,3.666009852,0,0
9,desktop,website,169,0,0,0,1,0,0
9,desktop,weekly,338,0,0,100,1,0,0
9,mobile,(none),417133,134139,66.04572923,30.73815785,3.86050732,1692,2.669576026
9,mobile,affiliate,66985,5920,80.63150965,57.07098604,2.659087855,1015,3.140215657
9,mobile,banners,19622,6766,63.20019747,28.44766079,5.12929365,0,0
9,mobile,buyer_donna_home_accents,169,0,0,100,1,0,0
9,mobile,buyer_home_accents_donna,338,0,52.16256158,50,4.00295858,0,0
9,mobile,buyer_home_accents_steve,169,0,0,100,1,0,0
9,mobile,buyer_large_seasons,169,0,0,100,1,0,0
9,mobile,buyer_nedleart_ps,169,0,83.07692308,0,2,0,0
9,mobile,cpc,990734,184209,72.9077964,58.16970044,2.450914171,1184,8.466689808
9,mobile,email,180656,34169,73.65906368,48.50212559,3.319297449,1015,4.409245199
9,mobile,facebook,846,0,0,19.97635934,0.59929078,0,0
9,mobile,free_shipping_3.1,169,0,29.96850394,0,4.00591716,0,0
9,mobile,free_shipping_3.2,169,0,0,100,1,0,0
9,mobile,like2buy,2537,338,21.63727422,19.98423335,3.400473,0,0
9,mobile,newsonline,5244,338,166.1531638,70.95728452,1.290236461,0,0
9,mobile,organic,641601,173214,72.15540984,37.22640707,3.638543269,2030,4.603134417
9,mobile,project_sheet,677,0,617.5621302,74.88921713,1.249630724,0,0
9,mobile,re-direct,169,0,0,100,1,0,0
9,mobile,referral,20806,4060,43.40319863,41.46400077,4.333317312,169,0
9,mobile,shoponline,32816,15224,69.75776359,19.58800585,4.932959532,338,2.149171429
9,mobile,social,7274,338,48.84630864,41.86142425,2.069700302,0,0
9,mobile,weekly,2030,0,39.38137472,16.65024631,1.666502463,0,0
9,mobile,weekly_ad_12.31,338,169,15.99586288,0,6.00591716,0,0
9,tablet,(none),49055,21483,76.05198996,24.13821221,4.379268168,338,0
9,tablet,affiliate,1861,169,221.627957,54.54056959,1.908651263,169,0
9,tablet,banners,677,169,37.46157344,24.96307238,4.248153619,0,0
9,tablet,buyer_donna_home_accents,169,0,0,100,1,0,0
9,tablet,buyer_home_accents_steve,169,0,0,100,1,0,0
9,tablet,cpc,67662,28249,79.04350559,16.749431,4.542475836,507,0
9,tablet,email,47025,8458,90.4256715,41.00797448,3.661860712,507,15.55315089
9,tablet,free_shipping_3.1,169,0,73.06508876,0,3,0,0
9,tablet,newsonline,846,0,0,100,1,0,0
9,tablet,organic,94895,39751,73.14947772,20.8556826,5.540123294,677,0
9,tablet,project_sheet,169,0,0,100,1,0,0
9,tablet,referral,2537,1184,53.76604398,33.34647221,9.334647221,0,0
9,tablet,shoponline,2706,1861,85.81131843,0,7.001108647,0,0
9,tablet,social,507,338,92.9015748,0,2.001972387,0,0
9,tablet,website,338,169,10.01183432,50,1.5,0,0
9,tablet,weekly,169,0,97.0887574,0,3,0,0
8,desktop,(none),181502,68507,75.27054975,31.59359126,4.86766537,2876,2.851213244
8,desktop,affiliate,14886,5075,87.55535126,21.59075642,6.261185006,1522,0
8,desktop,buyer_donna_home_accents,169,0,0,100,1,0,0
8,desktop,buyer_home_accents_donna,169,0,0,100,1,0,0
8,desktop,buyer_m_home_accents,169,169,60.36106419,0,15.01183432,0,0
8,desktop,cpc,208567,101323,57.95416768,9.975691265,5.628541428,3214,2.186666385
8,desktop,email,133970,25204,101.601994,31.56527581,3.784085989,1692,0
8,desktop,free_shipping_2.20,169,0,77.2191723,0,15.01183432,0,0
8,desktop,newsonline,3045,0,52.33977138,77.76683087,1.83316913,0,0
8,desktop,organic,371293,172706,69.02818157,15.62647289,5.786785638,5582,6.694446086
8,desktop,referral,19622,6259,67.47560995,32.7591479,4.12929365,507,0
8,desktop,social,846,0,94.08284024,39.95271868,1.199763593,0,0
8,desktop,weekly,677,0,103.9600789,0,3.99704579,0,0
8,mobile,(none),425760,134985,66.00635789,28.68493987,4.004373356,507,8.156484516
8,mobile,affiliate,68846,4905,58.82455413,52.33419516,2.744458647,1015,0
8,mobile,banners,18438,3891,58.52531393,50.45558087,3.57793687,169,0
8,mobile,buyer_cards_and_party,169,0,0,100,1,0,0
8,mobile,buyer_donna_home_accents,1522,338,37.67864743,55.5847569,3.778580815,169,0
8,mobile,buyer_home_accents_donna,507,0,0,100,1,0,0
8,mobile,buyer_home_accents_steve,677,0,0,100,1,0,0
8,mobile,buyer_large_seasons,507,0,8.995568685,33.33333333,2.33530572,0,0
8,mobile,buyer_papercrafting,338,0,0,50,1,0,0
8,mobile,cpc,977202,173890,70.92225826,57.62503556,2.559286616,2368,0
8,mobile,email,214149,30448,71.8828602,45.97172996,3.421010605,677,2.502203796
8,mobile,facebook,169,0,0,100,1,0,0
8,mobile,free_shipping_2.20,677,0,417.3786982,74.88921713,1.249630724,0,0
8,mobile,header,169,169,16.01183432,0,2,0,0
8,mobile,home_decor,169,169,0,0,1,0,0
8,mobile,like2buy,3383,169,41.60659262,44.98965415,2.65001478,0,0
8,mobile,mobile,169,0,56.99605911,0,7.00591716,0,0
8,mobile,newsonline,5582,0,19.84629377,81.81655321,1.363668936,0,0
8,mobile,organic,639909,178288,67.38322559,36.87555574,3.881312812,2706,6.476839871
8,mobile,project_sheet,338,0,60.05325444,50,1.5,0,0
8,mobile,referral,34000,6090,58.3706714,33.33235294,5.731323529,1353,0
8,mobile,shoponline,32985,16577,79.52801878,23.58951038,5.507685312,169,1.868772523
8,mobile,social,5582,169,52.81336711,60.60551774,2.48495163,0,0
8,mobile,weekly,677,169,19.61775148,24.96307238,2.248153619,0,0
8,tablet,(none),54468,22159,88.90740016,24.22339722,4.419218624,846,0
8,tablet,affiliate,4060,1015,88.5858533,33.32512315,5.707881773,169,0
8,tablet,banners,677,507,62.05621302,24.96307238,1.499261448,0,0
8,tablet,buyer_donna_home_accents,169,0,73.06508876,0,2,0,0
8,tablet,buyer_home_accents_steve,169,0,25.02366864,0,2,0,0
8,tablet,buyer_papercrafting,169,169,0,0,1,0,0
8,tablet,cpc,67831,31632,69.25448959,18.9529861,5.15708157,507,0
8,tablet,email,54975,8796,91.36787701,44.30741246,4.08,677,0
8,tablet,free_shipping_2.20,169,0,220.9397163,0,6.00591716,0,0
8,tablet,newsonline,1353,0,223.1394799,75.01847746,1.625277162,0,0
8,tablet,organic,112487,44149,85.78152228,22.10566554,5.11881373,1184,0
8,tablet,project_sheet,169,0,0,100,1,0,0
8,tablet,referral,4229,1522,83.05302177,20.00472925,3.479782454,0,0
8,tablet,shoponline,2030,1184,82.970799,16.65024631,3.749753695,0,0
8,tablet,social,846,169,60.55128584,19.97635934,4.998817967,0,0
8,tablet,weekly,169,0,0,0,1,0,0
7,desktop,(none),129572,57851,72.16221159,16.05748155,5.565268731,1861,2.060579025
7,desktop,affiliate,13701,4398,76.66467029,20.99116853,5.716225093,1015,0
7,desktop,banners,1353,0,23.76822062,50.03695492,2.125646711,0,0
7,desktop,buyer_donna_home_accents,169,0,0,100,1,0,0
7,desktop,buyer_fabric,169,0,0,100,1,0,0
7,desktop,buyer_frames,169,0,0,100,1,0,0
7,desktop,buyer_home_accents_donna,338,0,0,100,1,0,0
7,desktop,buyer_home_accents_steve,169,0,136.5802365,0,8.00591716,0,0
7,desktop,buyer_m_home_accents,169,169,64.86277085,0,10.01183432,0,0
7,desktop,cpc,171522,82885,62.78572147,11.34140227,5.283036578,1353,0
7,desktop,email,108935,25373,79.58566114,33.54018451,3.846275302,507,2.139534712
7,desktop,facebook,338,0,612.556213,50,1.5,0,0
7,desktop,like2buy,169,0,8.00591716,0,3,0,0
7,desktop,newsonline,3552,169,19.10308601,80.96846847,1.428772523,0,0
7,desktop,organic,337462,149701,68.92421592,18.74699966,5.086217115,3045,2.156911939
7,desktop,project_sheet,169,0,0,100,1,0,0
7,desktop,referral,20298,7950,90.85084129,29.16543502,4.541777515,338,0
7,desktop,social,1015,169,122.443787,66.69950739,1.499507389,0,0
7,desktop,weekly,169,169,3,0,2,0,0
7,mobile,(none),382964,129403,61.2334282,28.75439989,3.72924348,677,1.944549122
7,mobile,affiliate,64278,4229,63.74791069,55.00015557,2.457917172,677,0
7,mobile,banners,17930,3214,70.52522333,54.71834914,3.53781372,0,0
7,mobile,buyer_donna_home_accents,338,0,56.71787297,50,3.00295858,0,0
7,mobile,buyer_home_accents_donna,507,0,0,100,1,0,0
7,mobile,buyer_home_accents_steve,169,0,0,100,1,0,0
7,mobile,buyer_home_decor_steve,169,0,0,0,1,0,0
7,mobile,buyer_large_seasons,338,0,94.08284024,0,1.5,0,0
7,mobile,buyer_nedleart_ps,338,169,20.48892171,50,3.00295858,0,0
7,mobile,buyer_papercrafting,169,169,15.01183432,0,2,0,0
7,mobile,buyer_seasonal_crafts,169,0,0,100,1,0,0
7,mobile,cpc,926118,153253,69.73416793,59.63462539,2.309405497,507,3.213923986
7,mobile,email,185224,27572,66.16535881,52.14605019,3.387206841,507,6.531440828
7,mobile,facebook,169,0,0,100,1,0,0
7,mobile,header,169,0,65.46233383,0,5.00591716,0,0
7,mobile,like2buy,1861,0,16.80047295,36.37829124,2.817839871,0,0
7,mobile,newsonline,7104,0,305.1438424,88.10529279,1.142877252,0,0
7,mobile,organic,588994,157313,64.69123787,38.91448809,3.565479445,2706,3.103153664
7,mobile,project_sheet,338,169,39.41887906,50,2.00295858,0,0
7,mobile,referral,23005,3891,57.42215511,45.59008911,4.397044121,169,6.189313239
7,mobile,shoponline,30109,12348,74.40037252,23.03298017,4.685442891,0,0
7,mobile,social,3552,338,147.4263199,61.90878378,1.714527027,0,0
7,mobile,weekly,338,169,54.04733728,0,1.5,0,0
7,mobile,weekly_ps,169,0,0,100,1,0,0
7,tablet,(none),48209,24020,67.34127339,19.29722666,4.470161173,338,0
7,tablet,affiliate,1861,507,52.28073394,45.45943041,3.635679742,0,0
7,tablet,banners,677,0,70.56508876,49.92614476,1.499261448,0,0
7,tablet,buyer,169,0,0,100,1,0,0
7,tablet,buyer_donna_home_accents,169,0,121.6094675,0,3,0,0
7,tablet,buyer_home_accents_steve,169,0,0,100,1,0,0
7,tablet,cpc,57005,23512,71.13950855,21.06832734,4.976247698,169,3.590270443
7,tablet,email,49055,9811,90.48391449,45.171746,3.351707267,0,2.456901381
7,tablet,newsonline,1692,0,772.704142,79.96453901,1.199763593,0,0
7,tablet,organic,84069,32478,73.25271436,27.76647754,4.492987903,507,0
7,tablet,project_sheet,169,0,0,100,1,0,0
7,tablet,referral,2537,677,48.26245327,40.00788333,5.534095388,0,0
7,tablet,shoponline,507,338,24.26867276,33.33333333,4.67061144,0,0
7,tablet,social,507,169,32.63188976,66.66666667,2.001972387,0,0
6,desktop,(none),146826,72398,75.80525902,14.40071922,5.085236947,1692,0
6,desktop,affiliate,14886,5075,73.17434177,14.77226925,6.886134623,1522,0
6,desktop,buyer_donna_home_accents,338,0,13.01183432,50,1.5,0,0
6,desktop,buyer_home_accents_donna,169,169,34.96259843,0,4.00591716,0,0
6,desktop,buyer_m_home_accents,338,338,13.29609929,0,6.00591716,0,0
